Route,Stop Sequence,Stop Name,Stop Name Short,Latitude,Longitude
390,4,천안시립노인전문병원, 노인병원 ,36.824127,127.2271505
390,5,덕전2리,덕 전 2 리,36.81617748,127.2250103
390,6,덕전2리(질마재),덕 전 2 리,36.8117873,127.2250148
390,7,덕전1리(용소),덕 전 1 리,36.80863405,127.2249326
390,8,서흥2리,서 흥 2 리,36.80712078,127.2310853
390,9,서흥1리(동막),서 흥 1 리,36.80451007,127.2320195
390,10,교촌2리,교 촌 2 리,36.8003965,127.2294318
390,11,희망의마을,희망의마을,36.7969045,127.2318704
390,12,교촌1리,교 촌 1 리,36.7917172,127.2322521
390,13,신광교회,신광교회,36.7894234,127.2344513
390,14,목천초등학교, 목천초교 ,36.7869227,127.234841
390,15,"목천읍행정복지센터,국립청소년수련원",목  천  읍,36.78428611,127.2353478
390,16,목천중고등학교,목천중고교,36.7811446,127.2335824
390,17,독립기념관 동문,기념관동문,36.77989207,127.2325413
390,18,독립기념관,독립기념관,36.7780481,127.2306097
390,19,동평1리,동 평 1 리,36.77430796,127.2351107
390,20,목천IC,목  천  IC,36.77051463,127.2330007
390,21,연합초원아파트,연합초원A,36.77067294,127.2306341
390,22,운전리,운  전  리,36.77320132,127.2269024
390,23,신도브래뉴1차아파트,신도브래뉴,36.77226367,127.2150672
390,24,신도브래뉴1차아파트,신도1차 A,36.77616048,127.2164147
390,25,신도브래뉴2차아파트,신도2차 A,36.77458129,127.2113791
390,26,농업기술센터,농업기술C,36.77229461,127.2079365
390,27,충남평생교육원,평생교육원,36.7708013,127.2055141
390,28,신계초등학교, 신계초교,36.76964628,127.2022774
390,29,동우아파트입구,동우아파트,36.76803794,127.1975691
390,30,세광엔리치빌, 엔리치빌,36.76821627,127.1890557
390,31,응원리,응  원  리,36.7649545,127.1787875
390,32,부영아파트입구,부영A입구,36.76162963,127.1722707
390,33,LS일렉트릭,L S 일 렉,36.76387299,127.1695358
390,34,도리티고개,도리티고개,36.76701127,127.1664474
390,35,선문대(천안),선문대학교,36.77294961,127.1649224
390,36,천안여자고등학교, 천안여고,36.78047633,127.1654907
390,37,원삼거리,원삼거리,36.7828663,127.1655307
390,38,천안박물관,천안박물관,36.7869163,127.1650874
390,39,신성미소지움아파트,미소지움 A,36.79281465,127.1648808
390,40,홈플러스, 홈플러스 ,36.79891657,127.1637981
390,41,충무로사거리,충무사거리,36.7987691,127.1601093
390,42,우성VIP 아파트,우성 VIP A,36.7985872,127.1564345
390,43,남산축협,남산축협,36.7992067,127.1521362
390,44,천안중앙시장,중앙시장,36.8004711,127.1492519
390,45,온양나드리,온양나드리,36.8032386,127.1462215
390,46,천안역 동부광장,천안역동부,36.8081632,127.1477157
390,47,삼도상가, 삼도상가,36.8116185,127.148923
390,48,복자여자중고등학교,복자여중고,36.815312,127.1502101
390,49,방죽안오거리,방 죽 안 5,36.8175776,127.1514936
390,50,종합터미널,종합터미널,36.81880476,127.1562637
400,1,종합터미널,종합터미널,36.8190148,127.1565574
400,2,방죽안오거리,방 죽 안 5,36.817435,127.1511525
400,3,복자여자중고등학교,복자여중고,36.815121,127.1499161
400,4,삼도상가, 삼도상가,36.8120581,127.1488145
400,5,천안역 동부광장,천안역동부,36.8083388,127.147642
400,6,온양나드리,온양나드리,36.8033957,127.1459932
400,7,남산중앙시장,중앙시장,36.8005047,127.1487406
400,8,영성로,영  성  로,36.7984753,127.1508314
400,9,남부오거리,남부오거리,36.7982139,127.1517372
400,10,우성VIP 아파트,우성 VIP A,36.79842431,127.1562394
400,11,삼룡교,삼  룡  교,36.7978992,127.1591872
400,12,구성초등학교, 구성초교,36.79359597,127.1603211
400,13,구성신성아파트,구성신성 A,36.79132701,127.1624531
400,14,천안동중학교, 천안동중,36.78786298,127.1656891
400,15,천안삼거리공원,삼거리공원,36.7842081,127.1691222
400,16,삼룡동새마을회관,새마을회관,36.7804555,127.1735565
400,17,"천안의료원,고려신학대학원",천안의료원,36.776238,127.1777027
400,18,천안삼거리장례식장,천안삼거리,36.77312583,127.1793202
400,19,응원리,응  원  리,36.7683294,127.1851267
400,20,세광엔리치빌,세광엔리치,36.76802961,127.1892341
400,21,동우아파트입구,동우아파트,36.76786054,127.1976909
400,22,신계초등학교, 신계초교,36.76955151,127.2025965
400,23,충남평생교육원,평생교육원,36.77077632,127.2060374
400,24,이수프라임아파트,이수아파트,36.77292011,127.2093196
400,25,신도2차아파트,신도2차 A,36.77435193,127.2114733
400,26,신도브래뉴1차 아파트,신도브래뉴,36.7759193,127.2172371
400,27,운전리,운  전  리,36.77281298,127.2271674
400,28,연합초원아파트,연합초원 A,36.7709725,127.2298434
400,29,목천IC,목  천  IC,36.77005464,127.2315007
400,30,목천IC,목  천  IC,36.77032796,127.2331657
400,31,동평1리입구,동평1리,36.7718184,127.2343921
400,32,동평1리,동 평 1 리,36.77482295,127.2354241
400,33,독립기념관,독립기념관,36.7780592,127.2307274
400,34,독립기념관 동문,기념관동문,36.78034187,127.2328387
400,35,목천중고등학교,목천중고교,36.78092877,127.2335268
400,36,"목천읍행정복지센터,국립청소년수련원",목  천  읍,36.78423782,127.2356293
400,37,동리입구,동리입구,36.7809388,127.2401916
400,38,동평2리,동 평 2 리,36.7770241,127.2423773
400,39,동평3리,동 평 3 리,36.7752194,127.243183
400,40,노루목,노  루  목,36.77117873,127.2478347
400,41,연춘리,연  춘  리,36.7697706,127.2512138
400,42,상동리,상  동  리,36.770223,127.2603872
400,43,상동2리,상 동 2 리,36.770277,127.2634809
400,44,상동중앙아파트(문답안),상동중앙 A,36.77034156,127.2695447
400,45,가전4리(문다라니),가 전 4 리,36.77025933,127.2744613
400,46,통일공업사,통일공업사,36.76882643,127.279891
400,47,코리아텍,코리아텍,36.76768641,127.2833864
400,48,신한아파트,신한아파트,36.76561875,127.2883788
400,49,"관세인재개발원,해양경찰연구센터",관세인제개발원,36.76453544,127.2949705
400,50,병천우체국,병천우체국,36.76295588,127.2975873
400,51,병천3리,병천3리,36.76215636,127.3007552
400,1,병천3리,병천3리,36.76227454,127.3000013
400,2,병천시장, 병천시장 ,36.7612863,127.2988741
400,3,모드니에아파트,모드니에A,36.75901465,127.2969358
400,4,병천1리,병 천 1 리,36.7607438,127.2945372
400,5,"관세인재개발원,해양경찰연구센터",관세인재개발원,36.7647865,127.2917085
400,6,신한아파트,신한아파트,36.76581963,127.2878391
400,7,코리아텍,코리아텍,36.76765462,127.2839524
400,8,칠성섬유, 칠성섬유,36.76911298,127.2796124
400,9,가전4리(문다라니),가 전 4 리,36.77044965,127.2742641
400,10,상동중앙아파트(문답안),상동중앙 A,36.77054225,127.2691093
400,11,상동2리,상 동 2 리,36.770451,127.2630803
400,12,상동리,상  동  리,36.7703931,127.2597928
400,13,연춘리,연  춘  리,36.77006964,127.2506941
400,14,노루목,노루목,36.77138629,127.2478124
400,15,동평3리,동 평 3 리,36.77533628,127.2433091
400,16,동평2리,동 평 2 리,36.77700629,127.2425457
400,17,동리,동      리,36.78096123,127.2403408
400,18,"목천읍행정복지센터,국립청소년수련원",목  천  읍,36.78428611,127.2353478
400,19,목천중고등학교,목천중고교,36.7811446,127.2335824
400,20,독립기념관 동문,기념관동문,36.77989207,127.2325413
400,21,독립기념관,독립기념관,36.7780481,127.2306097
400,22,동평1리,동 평 1 리,36.77430796,127.2351107
400,23,목천IC,목  천  IC,36.77051463,127.2330007
400,24,연합초원아파트,연합초원A,36.77067294,127.2306341
400,25,운전리,운  전  리,36.77320132,127.2269024
400,26,신도브래뉴1차아파트,신도1차 A,36.77616048,127.2164147
400,27,신도브래뉴2차아파트,신도2차 A,36.77458129,127.2113791
400,28,농업기술센터,농업기술C,36.77229461,127.2079365
400,29,충남평생교육원,평생교육원,36.7708013,127.2055141
400,30,신계초등학교, 신계초교,36.76964628,127.2022774
400,31,동우아파트입구,동우아파트,36.76803794,127.1975691
400,32,세광엔리치빌, 엔리치빌,36.76821627,127.1890557
400,33,응원리,응  원  리,36.76846963,127.1852108
400,34,천안삼거리장례식장,천안삼거리,36.77375795,127.1793741
400,35,"천안의료원,고려신학대학원",천안의료원,36.7759539,127.1783259
400,36,삼룡동새마을회관,새마을회관,36.78093295,127.1733924
400,37,천안삼거리공원,삼거리공원,36.78402463,127.1697274
400,38,천안동중학교, 천안동중,36.78778703,127.1660115
400,39,구성신성아파트,구성신성A,36.7916663,127.1625191
400,40,구성초등학교, 구성초교,36.79378962,127.1603407
400,41,구성동중앙신협,구성동신협,36.7968004,127.1595407
400,42,우성VIP 아파트,우성 VIP A,36.7985872,127.1564345
400,43,남산축협,남산축협,36.7992067,127.1521362
400,44,천안중앙시장,중앙시장,36.8004711,127.1492519
400,45,온양나드리,온양나드리,36.8032386,127.1462215
400,46,천안역 동부광장,천안역동부,36.8081632,127.1477157
400,47,삼도상가, 삼도상가,36.8116185,127.148923
400,48,복자여자중고등학교,복자여중고,36.815312,127.1502101
400,49,방죽안오거리,방 죽 안 5,36.8175776,127.1514936
400,50,종합터미널,종합터미널,36.81880476,127.1562637
701,1,안서동(문암),안  서  동,36.8444928,127.186893
701,2,백석대 정문,백석대정문,36.8416896,127.1815669
701,3,백석대학교,백석대학교,36.83989799,127.1793791
701,4,금호어울림아파트,금호어울림,36.83864131,127.1767157
701,5,상명대학교,상명대학교,36.8330796,127.1730008
701,6,천안톨게이트, 천안 TG,36.82835666,127.1676106
701,7,도솔광장,도솔광장,36.8224033,127.162808
701,8,대림한숲아파트,대림한숲 A,36.81993963,127.1597741
701,9,종합터미널,종합터미널,36.8190148,127.1565574
701,10,방죽안오거리,방 죽 안 5,36.817435,127.1511525
701,11,복자여자중고등학교,복자여중고,36.815121,127.1499161
701,12,삼도상가, 삼도상가,36.8120581,127.1488145
701,13,천안역 동부광장,천안역동부,36.8083388,127.147642
701,14,온양나드리,온양나드리,36.8033957,127.1459932
701,15,남산중앙시장,중앙시장,36.8005047,127.1487406
701,16,영성로,영  성  로,36.7984753,127.1508314
701,17,남부오거리,남부오거리,36.7982139,127.1517372
701,18,우성VIP 아파트,우성 VIP A,36.79842431,127.1562394
701,19,삼룡교,삼  룡  교,36.7978992,127.1591872
701,20,구성초등학교, 구성초교,36.79359597,127.1603211
701,21,구성신성아파트,구성신성 A,36.79132701,127.1624531
701,22,천안박물관,천안박물관,36.7863024,127.1648077
701,23,원삼거리, 원삼거리,36.7836693,127.1650659
701,24,천안여자고등학교, 천안여고,36.77950419,127.1650802
701,25,선문대(천안),선문대학교,36.7730421,127.1646065
701,26,도리티고개,도리티고개,36.7658773,127.1669045
701,27,삼성1리,삼 성 1 리,36.75852631,127.1714057
701,28,삼성리,삼  성  리,36.75471466,127.1709824
701,29,도장리,도  장  리,36.7456878,127.1704363
701,30,영흥산업, 영흥산업,36.73805241,127.1719707
701,31,소사리,소  사  리,36.7352547,127.1716401
701,32,대곡리,대곡,36.7298387,127.1667903
701,33,소정육교(맹골),소정육교 맹골,36.7271343,127.1619987
701,34,소정2리(넉바위),소 정 2 리,36.7157285,127.1503586
701,35,동산산업,동산산업,36.710332,127.147259
701,36,운당2리,운당 2리,36.7057756,127.1489661
701,37,운당1리,운당1리,36.6979306,127.1525606
701,38,행정리,행  정  리,36.6885967,127.1575524
701,39,유천리,유  천  리,36.6883326,127.161675
701,40,유천리(어천),유  천  리,36.6879,127.16612
701,41,유천리,유  천  리,36.6862,127.16905
701,42,유천2리,유천2,36.68278,127.17728
701,43,민석아파트입구,민석A입구,36.6811,127.18134
701,44,덕고개,덕  고  개,36.68032,127.19191
701,45,전의중학교,전의중학교,36.68024,127.19736
701,46,전의역,전의역,36.67933,127.20402
701,47,재동아파트,재동아파트,36.6794,127.2066
701,48,전의읍내리(종점),전      의,36.6789191,127.2082706
701,1,전의읍내리(종점),전의읍내리,36.6790322,127.208466
701,2,재동아파트,재동아파트,36.67954,127.20667
701,3,전의역,전의역,36.67946,127.20405
701,4,전의역,전  의  역,36.67953,127.2036
701,5,전의중학교,전의중학교,36.68047,127.19682
701,6,덕고개,덕  고  개,36.68046,127.19186
701,7,민석아파트입구,민석 A입구,36.68099,127.18197
701,8,유천2리,유천2리,36.68292,127.17727
701,9,유천리,유  천  리,36.68628,127.16919
701,10,유천리(어천),유  천  리,36.68803,127.16612
701,11,유천리,유  천  리,36.68844086,127.1616745
701,12,행정리,행  정  리,36.6887542,127.1574677
701,13,운당1리,운당1리,36.69865,127.15205
701,14,운당2리,운당2리,36.7058276,127.1497944
701,15,동산산업,동산산업,36.710519,127.147184
701,16,소정2리(넉바위),소 정 2 리,36.71608574,127.1509366
701,17,소정육교,소정육교,36.72718,127.16312
701,18,대곡리,대곡리,36.7296,127.16673
701,19,소사리,소  사  리,36.73509962,127.1718074
701,20,영흥산업, 영흥산업,36.73791311,127.1721981
701,21,도장리,도  장  리,36.74560129,127.1707074
701,22,삼성리,삼  성  리,36.7536301,127.1712413
701,23,삼성1리,삼 성 1 리,36.75842465,127.1716491
701,24,도리티고개,도리티고개,36.76701127,127.1664474
701,25,선문대(천안),선문대학교,36.77294961,127.1649224
701,26,천안여자고등학교, 천안여고,36.78047633,127.1654907
701,27,원삼거리,원삼거리,36.7828663,127.1655307
701,28,천안박물관,천안박물관,36.7869163,127.1650874
701,29,구성신성아파트,구성신성A,36.7916663,127.1625191
701,30,구성초등학교, 구성초교,36.79378962,127.1603407
701,31,구성동중앙신협,구성동신협,36.7968004,127.1595407
701,32,우성VIP 아파트,우성 VIP A,36.7985872,127.1564345
701,33,남산축협,남산축협,36.7992067,127.1521362
701,34,천안중앙시장,중앙시장,36.8004711,127.1492519
701,35,온양나드리,온양나드리,36.8032386,127.1462215
701,36,천안역 동부광장,천안역동부,36.8081632,127.1477157
701,37,삼도상가, 삼도상가,36.8116185,127.148923
701,38,복자여자중고등학교,복자여중고,36.815312,127.1502101
701,39,방죽안오거리,방 죽 안 5,36.8175776,127.1514936
701,40,종합터미널,종합터미널,36.8187607,127.1556582
701,41,대림한숲아파트,대림한숲 A,36.8193751,127.1595809
701,42,천안톨게이트,천안 TG,36.82824318,127.1677016
701,43,상명대학교,상명대학교,36.83428295,127.1739541
701,44,단국대치대병원, 치대병원 ,36.83703799,127.1743541
701,45,금호어울림아파트,금호어울림,36.83877783,127.1777027
701,46,백석문화대,백석대학교,36.83963095,127.1792607
701,47,백석대정문,백석대정문,36.8416132,127.1816569
701,48,안서동(문암),안  서  동,36.84434466,127.1869941
710,1,종합터미널,종합터미널,36.8190148,127.1565574
710,2,방죽안오거리,방 죽 안 5,36.817435,127.1511525
710,3,복자여자중고등학교,복자여중고,36.815121,127.1499161
710,4,삼도상가, 삼도상가,36.8120581,127.1488145
710,5,천안역 동부광장,천안역동부,36.8083388,127.147642
710,6,온양나드리,온양나드리,36.8033957,127.1459932
710,7,남산중앙시장,중앙시장,36.8005047,127.1487406
710,8,영성로,영  성  로,36.7984753,127.1508314
710,9,남부오거리,남부오거리,36.7982139,127.1517372
710,10,우성VIP 아파트,우성 VIP A,36.79842431,127.1562394
710,11,삼룡교,삼  룡  교,36.7978992,127.1591872
710,12,구성초등학교, 구성초교,36.79359597,127.1603211
710,13,구성신성아파트,구성신성 A,36.79132701,127.1624531
710,14,천안박물관,천안박물관,36.7863024,127.1648077
710,15,원삼거리, 원삼거리,36.7836693,127.1650659
710,16,천안여자고등학교, 천안여고,36.77950419,127.1650802
710,17,선문대(천안),선문대학교,36.7730421,127.1646065
710,18,도리티고개,도리티고개,36.7658773,127.1669045
710,19,삼성1리,삼 성 1 리,36.75852631,127.1714057
710,20,삼성리,삼  성  리,36.75471466,127.1709824
710,21,도장리,도  장  리,36.7456878,127.1704363
710,22,영흥산업, 영흥산업,36.73805241,127.1719707
710,23,소사리,소  사  리,36.7352547,127.1716401
710,24,대곡리,대곡,36.7298387,127.1667903
710,25,소정육교(맹골),소정육교 맹골,36.7271343,127.1619987
710,26,대곡1리,대곡1리,36.72607,127.15941
710,27,소정리,소  정  리,36.72478,127.15813
710,28,소정면사무소,소정면사무소,36.72173,127.15762
710,29,소정리역,소정리역,36.71895,127.1566
710,30,소정면우체국,소정우체국,36.71422,127.15471
710,31,소정리입구,소정리입구,36.712119,127.153895
710,32,KCC앞,K C C 앞,36.70867,127.15287
710,33,운당1리,운당1리,36.6979306,127.1525606
710,34,행정리,행  정  리,36.6884513,127.1571478
710,35,대평1리(대평원),대 평 1 리,36.6847733,127.1571809
710,36,대평2리,대 평 2 리,36.6741606,127.1456338
710,37,대평2리,대 평 2 리,36.6705171,127.1391318
710,38,원덕리,원  덕  리,36.6648182,127.1431533
710,39,원덕1리(원터),원 덕 1 리,36.6604633,127.1398949
710,40,원덕2리,원 덕 2 리,36.6569049,127.1347926
710,41,자연누리성,자연누리성,36.66124294,127.1242241
710,42,원덕2리,원 덕 2 리,36.66168799,127.1213324
710,43,추모공원, 추모공원 ,36.66382258,127.1174876
710,44,원덕2리(밤나무골),원 덕 2 리,36.6607495,127.1245697
710,45,인풍,인      풍,36.63974053,127.1210018
710,46,사현2리,사 현 2 리,36.6334671,127.1235332
710,47,사현리,사  현  리,36.62605779,127.1238767
710,48,광정,광      정,36.6121017,127.1218446
710,1,광정,광      정,36.6121017,127.1218446
710,2,사현1리,사 현 1 리,36.62623966,127.1243507
710,3,사현2리,사현2리,36.6335632,127.1237095
710,4,인풍,인      풍,36.6398517,127.1213376
710,5,원덕2리(밤나무골),원 덕 2 리,36.66093631,127.1247924
710,6,자연누리성,자연누리성,36.66124294,127.1242241
710,7,원덕2리,원 덕 2 리,36.66168799,127.1213324
710,8,추모공원, 추모공원 ,36.66382258,127.1174876
710,9,원덕2리,원 덕 2 리,36.65670669,127.1350334
710,10,원덕1리(원터),원 덕 1 리,36.66029244,127.1400983
710,11,원덕리,원  덕  리,36.66481465,127.1434141
710,12,대평2리,대 평 2 리,36.6704363,127.1393457
710,13,대평2리,대 평 2 리,36.67414575,127.1459549
710,14,대평1리(대평원),대 평 1 리,36.68497297,127.1574557
710,15,행정리,행  정  리,36.6884835,127.1573738
710,16,운당1리,운당1리,36.69865,127.15205
710,17,운당2리,운당2리,36.7058276,127.1497944
710,18,KCC앞,K C C 앞,36.70852,127.15296
710,19,소정리입구,소정리입구,36.71191,127.15392
710,20,소정면우체국,소정우체국,36.7143,127.15486
710,21,소정리역,소정리역,36.71885,127.1567
710,22,소정면사무소,소정면사무소,36.72149,127.15766
710,23,소정리,소정리,36.7245035,127.1581344
710,24,대곡4리,대곡4리,36.72556,127.15982
710,25,소정육교(맹골),소정육교 맹,36.72646,127.16173
710,26,소정육교,소정육교,36.72718,127.16312
710,27,대곡리,대곡리,36.7296,127.16673
710,28,소사리,소  사  리,36.73509962,127.1718074
710,29,영흥산업, 영흥산업,36.73791311,127.1721981
710,30,도장리,도  장  리,36.74560129,127.1707074
710,31,삼성리,삼  성  리,36.7536301,127.1712413
710,32,삼성1리,삼 성 1 리,36.75842465,127.1716491
710,33,도리티고개,도리티고개,36.76701127,127.1664474
710,34,선문대(천안),선문대학교,36.77294961,127.1649224
710,35,천안여자고등학교, 천안여고,36.78047633,127.1654907
710,36,원삼거리,원삼거리,36.7828663,127.1655307
710,37,천안박물관,천안박물관,36.7869163,127.1650874
710,38,구성신성아파트,구성신성A,36.7916663,127.1625191
710,39,구성초등학교, 구성초교,36.79378962,127.1603407
710,40,구성동중앙신협,구성동신협,36.7968004,127.1595407
710,41,우성VIP 아파트,우성 VIP A,36.7985872,127.1564345
710,42,남산축협,남산축협,36.7992067,127.1521362
710,43,천안중앙시장,중앙시장,36.8004711,127.1492519
710,44,온양나드리,온양나드리,36.8032386,127.1462215
710,45,천안역 동부광장,천안역동부,36.8081632,127.1477157
710,46,삼도상가, 삼도상가,36.8116185,127.148923
710,47,복자여자중고등학교,복자여중고,36.815312,127.1502101
710,48,방죽안오거리,방 죽 안 5,36.8175776,127.1514936
710,49,종합터미널,종합터미널,36.8187607,127.1556582
777,1,음봉중학교,음봉중학교,36.84148,127.0637
777,2,포스코아파트2.3차,포스코아파트2.3차,36.84052,127.06715
777,3,포스코아파트정문,포스코아파트정문,36.83846,127.07307
777,4,덕지리,덕  지  리,36.8372,127.07605
777,5,제자교회,제자교회,36.83489,127.08415
777,6,초원아파트,초원아파트,36.83711,127.08532
777,7,음봉축협신동지점, 음봉축협,36.82871,127.09232
777,8,동산(구루미마을),동      산,36.826,127.08927
777,9,한라아파트,한라아파트,36.82108,127.08585
777,10,동덕초등학교,동덕초교,36.81951,127.08389
777,11,탕정농공단지입구,탕정농공,36.81775,127.08189
777,12,호산2리,호산2리,36.81475,127.08083
777,13,홍익아파트,홍익아파트,36.80924,127.07863
777,14,호산3리,호산3리,36.80799,127.08227
777,15,매곡3리,매곡3리,36.80037,127.08552
777,16,매곡리신풍터,매곡리신풍터,36.79764,127.08566
777,17,선문대입구,선문대입구,36.79769,127.08212
777,18,매곡리신풍터,매곡리신풍터,36.79746,127.08564
777,19,열병합발전소,열병합발전소,36.79744,127.091
777,20,서당골,서  당  골,36.80050133,127.1006674
777,21,갤러리아백화점, 갤러리아 ,36.80115796,127.1042941
777,22,와이시티,와이시티,36.79789,127.10601
777,23,패션2광장,패션2광장,36.79334,127.10718
777,24,아산역,아  산  역,36.79158,127.10288
777,25,LH아산사업본부,LH아산사업본부,36.78997,127.10223
777,26,특수교육원,특수교육원,36.78642,127.10001
777,27,설화중학교,설화중학교,36.78643,127.09576
777,28,설화고등학교,설화고등학교,36.78733,127.0916
777,29,용연마을4거리,용연마을4거리,36.79022,127.09
777,30,탕정역건너,탕정역건너,36.78894,127.08484
777,31,여술삼거리,여술삼거리,36.78623,127.06657
777,32,갈산2리 여술,갈산2리 여술,36.79246,127.06783
777,33,트라펠리스,트라펠리스,36.79888,127.0605
777,34,공공하수처리시설,공공하수처리시설,36.79448,127.05507
777,35,구령2리,구령2리,36.77883,127.0519
777,36,배방역,배방역,36.77737,127.05358
777,37,장호빌딩, 장호빌딩 ,36.77426,127.05532
777,38,오류동 아산세무서,오  류  동,36.77456,127.0569
777,39,모산,모  산,36.77515,127.06046
777,40,배방환승정류장,배방환승정류장,36.77569,127.0639
777,1,배방환승정류장,배방환승정류장,36.77535,127.06422
777,2,모산,모산,36.77529,127.06086
777,3,오류동 아산세무서,오  류  동,36.77478,127.05744
777,4,장호빌딩, 장호빌딩 ,36.77433,127.05488
777,5,농협중앙지점,농협중앙지점,36.77523,127.0545
777,6,배방역,배방역,36.77744,127.0538
777,7,구령2리,구령2리,36.779,127.05206
777,8,공공하수처리시설,공공하수처리시설,36.79445,127.05536
777,9,탕정면사무소,탕정면사무소,36.79868,127.06042
777,10,갈산2리 여술,갈산2리 여술,36.79248,127.06767
777,11,여술삼거리,여술삼거리,36.78601,127.06637
777,12,탕정역,탕정역,36.78881,127.08522
777,13,배방읍 신도시민원행정센터,배방읍 신도시민원행정센터,36.78999,127.0901
777,14,설화고등학교,설화고등학교,36.78727,127.09151
777,15,설화중학교,설화중학교,36.7863,127.09587
777,16,특수교육원,특수교육원,36.78621,127.10005
777,17,LH아산사업본부,LH아산사업본부,36.78984,127.10271
777,18,아산역,아  산  역,36.7915,127.1036
777,19,패션2광장,패션2광장,36.79388,127.1074
777,20,와이시티,와이시티,36.79819,127.10632
777,21,갤러리아백화점, 갤러리아 ,36.80146069,127.1045475
777,22,불당이통서당골,서 당 골,36.80077027,127.1005612
777,23,열병합발전소,열병합발전소,36.79768,127.09085
777,24,매곡리신풍터,매곡리신풍터,36.79764,127.08566
777,25,선문대입구,선문대입구,36.79753,127.08212
777,26,매곡리신풍터,매곡리신풍터,36.79746,127.08564
777,27,매곡3리,매곡3리,36.80038,127.08563
777,28,호산3리,호 산 3 리,36.80799,127.08242
777,29,홍익아파트,홍익아파트,36.80945,127.07836
777,30,호산2리,호 산 2 리,36.81472,127.081
777,31,탕정농공단지입구,농공단지,36.81769,127.082
777,32,동덕초등학교,동덕초교,36.81956,127.08425
777,33,한라아파트,한라아파트,36.82167,127.08642
777,34,동산리,동  산  리,36.82621,127.08956
777,35,제자교회,제자교회,36.83489,127.08415
777,36,초원아파트,초원아파트,36.83711,127.08532
777,37,초원아파트입구,초원아파트,36.83446,127.08312
777,38,덕지리,덕  지  리,36.8374,127.07618
777,39,포스코아파트정문,포스코아파트정문,36.83866,127.07318
777,40,포스코아파트2.3차,포스코아파트2.3차,36.84022,127.06844
777,41,음봉중학교,음봉중학교,36.84166,127.06377
5,1,두정역입구,두정역입구,36.83139281,127.1518104
5,2,신부우방아파트,신부우방 A,36.82342295,127.1526374
5,3,종합터미널,종합터미널,36.8187797,127.155972
5,4,천안중학교,천안중학교,36.81130964,127.1582674
5,5,원성극동아파트,원성극동 A,36.80285964,127.1589074
5,6,삼룡교,삼  룡  교,36.7978992,127.1591872
5,7,청수극동1차아파트, 극동1차A,36.79156779,127.1559119
5,8,청룡동행정복지센터,청룡동센터,36.78585295,127.1569741
5,9,한양수자인,한양수자인,36.78340964,127.1523757
5,10,초원마을그린타운아파트,초원마을,36.786258,127.127808
5,11,쌍용동일하이빌,쌍용동일 A,36.7848047,127.1132825
5,12,패션2광장,패션2광장,36.79388,127.1074
5,13,불당상업지구입구,불당지구,36.81182,127.10861
5,14,시청앞사거리,시청앞사거리,36.815946,127.110025
5,15,벽산블루밍아파트,벽산블루밍,36.82620132,127.1133074
5,16,산업단지공단입구, 산업단지 ,36.83347627,127.1164057
5,17,이마트 서북점,이  마  트,36.8391046,127.1220241
5,18,천안시장애인종합복지관,종합복지관,36.83902158,127.1325808
5,19,두정대우3차아파트,대우 3차 A,36.83879962,127.1437691
5,20,두정역,두  정  역,36.83266484,127.1479053
5,21,두정역입구,두정역입구,36.83254631,127.1519224
5,1,두정역 푸르지오, 푸르지오 ,36.83357217,127.151547
5,2,두정역,두  정  역,36.83304298,127.1473341
5,3,한기대(두정),한국기술대,36.8391863,127.1421457
5,4,성성레이크타운2차푸르지오아파트,성성레이크타운2차푸르지오아파트,36.83930627,127.1333941
5,5,브라운스톤아파트,브라운스톤,36.83003128,127.1142824
5,6,시청앞사거리,시청사거리,36.816561,127.1097996
5,7,서울대정병원,대정병원,36.81176,127.10828
5,8,패션2광장,패션2광장,36.79334,127.10718
5,9,쌍용동일하이빌,동일하이빌,36.78462,127.11376
5,10,한라동백2차아파트,한라동백,36.785912,127.12939
5,11,한양수자인,한양수자인,36.78349127,127.1525491
5,12,청룡동행정복지센터,청룡동센터,36.78572841,127.1570883
5,13,청수LG SK아파트,청수LG SK,36.7913365,127.1560667
5,14,구성동중앙신협,구성동신협,36.7968004,127.1595407
5,15,원성극동아파트,원성극동 A,36.80257013,127.1590813
5,16,중앙고등학교,중앙고교,36.81141632,127.1584774
5,17,고속터미널,고속터미널,36.81895798,127.1545407
5,18,동아태조아파트,동아태조 A,36.8227316,127.1526522
5,19,두정역입구,두정역입구,36.83254631,127.1519224
19,1,천안아산역,천안아산역,36.79431,127.10368
19,2,펜타포트, 펜타포트 ,36.79744461,127.1008124
19,3,서당골,서  당  골,36.80050133,127.1006674
19,4,갤러리아백화점, 갤러리아 ,36.80115796,127.1042941
19,5,충남북부상공회의소,상공회의소,36.79809,127.10926
19,6,천안교육지원청,천안교육청,36.8004692,127.1115156
19,7,불당한성아파트,불당한성A,36.80281799,127.1124357
19,8,불당동행정복지센터,불당동,36.8050216,127.113191
19,9,불당동일하이빌3단지,불당동일 A,36.80681537,127.1115229
19,10,불당동일하이빌2단지,불당동일 A,36.80850635,127.1109052
19,11,트윈팰리스,트윈팰리스,36.811045,127.1117324
19,12,천안시청 서북구보건소, 천안시청,36.81392798,127.1158357
19,13,백석11단지,백석11단지,36.82016488,127.117591
19,14,백석아이파크2차아파트,아이파크2,36.82446579,127.1187901
19,15,백석이수아파트입구,백석이수 A,36.8301348,127.1163021
